0280	-151.5	500
0281	-165.0	500
0282	-143.1	500
0283	-145.3	500
0284	-143.8	500
0285	-169.5	500
0286	-181.5	500
0287	-115.4	500
0288	-165.0	500
0289	-191.2	500
0290	-133.6	500
0291	-132.5	500
0292	-157.1	500
0293	-138.9	500
0294	-182.2	500
0295	-124.7	500
0296	-185.7	500
0297	-154.9	500
0298	-137.7	500
0299	-182.4	500
0300	-157.2	500
0301	-154.2	500
0302	-143.7	500
0303	-179.2	500
0304	-205.1	500
0305	-175.9	500
0306	-209.9	500
0307	-185.0	500
0308	-167.5	500
0309	-139.4	500
0310	-168.0	500
0311	-177.5	500
0312	-167.3	500
0313	-103.8	500
0314	-167.3	500
0315	-132.9	500
0316	-172.8	500
0317	-138.8	500
0318	-160.5	500
0319	-110.8	500
0320	-133.1	500
0321	-171.9	500
0322	-144.3	500
0323	-168.8	500
0324	-126.5	500
0325	-173.7	500
0326	-165.5	500
0327	-168.9	500
0328	-158.0	500
0329	-138.3	500
0330	-182.7	500
0331	-133.4	500
0332	-172.6	500
0333	-162.5	500
0334	-181.8	500
0335	-153.3	500
0336	-184.2	500
0337	-160.2	500
0338	-120.6	500
0339	-162.0	500
0340	-164.2	500
0341	-177.6	500
0342	-185.2	500
0343	-153.7	500
0344	-173.4	500
0345	-134.8	500
0346	-157.5	500
0347	-175.2	500
0348	-163.4	500
0349	-195.5	500
0350	-161.2	500
0351	-196.8	500
0352	-158.9	500
0353	-193.6	500
0354	-195.7	500
0355	-158.4	500
0356	-203.5	500
0357	-156.5	500
0358	-124.8	500
0359	-150.9	500
0360	-168.4	500
0361	-167.9	500
0362	-130.8	500
0363	-147.2	500
0364	-158.0	500
0365	-156.4	500
0366	-186.0	500
0367	-161.8	500
0368	-194.6	500
0369	-105.7	500
0370	-186.8	500
0371	-170.6	500
0372	-97.5	500
0373	-159.6	500
0374	-178.0	500
0375	-124.3	500
0376	-131.7	500
0377	-180.1	500
0378	-198.1	500
0379	-142.4	500
0380	-129.4	500
0381	-156.3	500
0382	-148.6	500
0383	-109.3	500
0384	-140.0	500
0385	-170.9	500
0386	-153.2	500
0387	-169.5	500
0388	-179.8	500
0389	-117.2	500
0390	-173.7	500
0391	-164.6	500
0392	-163.9	500
0393	-129.0	500
0394	-156.2	500
0395	-167.7	500
0396	-173.1	500
0397	-141.6	500
0398	-190.4	500
0399	-120.5	500
0400	-146.0	500
0401	-163.0	500
0402	-153.4	500
0403	-175.1	500
0404	-193.2	500
0405	-169.6	500
0406	-152.9	500
0407	-153.6	500
0408	-170.0	500
0409	-124.3	500
0410	-188.3	500
0411	-129.7	500
0412	-163.1	500
0413	-89.9	500
0414	-173.4	500
0415	-148.6	500
0416	-162.0	500
0417	-176.5	500
0418	-153.0	500
0419	-170.9	500
0420	-177.0	500
0421	-126.1	500
0422	-164.7	500
0423	-161.1	500
0424	-155.3	500
0425	-165.7	500
0426	-194.6	500
0427	-141.3	500
0428	-154.8	500
0429	-160.6	500
0430	-184.3	500
0431	-136.2	500
0432	-212.1	500
0433	-187.4	500
0434	-155.5	500
0435	-140.6	500
0436	-178.1	500
0437	-131.5	500
0438	-180.9	500
0439	-160.2	500
0440	-144.6	500
0441	-159.8	500
0442	-156.1	500
0443	-157.1	500
0444	-175.2	500
0445	-131.6	500
0446	-157.8	500
0447	-166.0	500
0448	-176.6	500
0449	-193.5	500
0450	-160.3	500
0451	-154.9	500
0452	-193.3	500
0453	-119.7	500
0454	-115.4	500
0455	-162.1	500
0456	-137.7	500
0457	-186.9	500
0458	-157.5	500
0459	-178.4	500
0460	-154.4	500
0461	-147.5	500
0462	-141.2	500
0463	-174.4	500
0464	-168.2	500
0465	-152.1	500
0466	-179.2	500
0467	-156.0	500
0468	-188.6	500
0469	-161.0	500
0470	-166.5	500
0471	-153.1	500
0472	-112.0	500
0473	-140.1	500
0474	-91.8	500
0475	-149.7	500
0476	-201.1	500
0477	-165.6	500
0478	-157.7	500
0479	-159.1	500
0480	-186.0	500
0481	-205.8	500
0482	-138.6	500
0483	-157.2	500
0484	-177.6	500
0485	-196.9	500
0486	-209.7	500
0487	-136.2	500
0488	-175.3	500
0489	-168.8	500
0490	-157.6	500
0491	-133.8	500
0492	-170.1	500
0493	-113.0	500
0494	-280.7	500
0495	-153.3	500
0496	-156.9	500
0497	-116.4	500
0498	-121.7	500
0499	-120.8	500
0500	-197.5	500
0501	-106.4	500
0502	-120.07	500
0503	-171.9	500
0504	-179.2	500
0505	-202.7	500
0506	-168.4	500
0507	-185.9	500
0508	-171.8	500
0509	-170.1	500
0510	-209.8	500
0511	-171.2	500
0512	-181.2	500
0513	-157.7	500
0514	-136.8	500
0515	-173.0	500
0516	-106.5	500
0517	-132.9	500
0518	-127.5	500
0519	-104.8	500
0520	-169.8	500
0521	-154.4	500
0522	-161.8	500
0523	-148.2	500
0524	-163.1	500
0525	-156.1	500
0526	-114.6	500
0527	-160.3	500
0528	-217.9	500
0529	-199.0	500
0530	-194.0	500
0531	-174.1	500
0532	-163.0	500
0533	-184.7	500
0534	-192.7	500
0535	-157.3	500
0536	-211.2	500
0537	-174.2	500
0538	-164.3	500
0539	-161.2	500
0540	-132.1	500
0541	-150.5	500
0542	-121.0	500
0543	-115.5	500
0544	-174.0	500
0545	-168.5	500
0546	-167.3	500
0547	-171.7	500
0548	-170.6	500
0549	-135.7	500
0550	-171.8	500
0551	-176.3	500
0552	-157.7	500
0553	-123.9	500
0554	-153.6	500
0555	-130.5	500
0556	-167.5	500
0557	-138.6	500
0558	-160.7	500
0559	-145.3	500
0560	-196.7	500
0561	-202.5	500
0562	-189.9	500
0563	-170.2	500
0564	-156.1	500
0565	-187.4	500
0566	-145.7	500
0567	-124.6	500
0568	-113.0	500
0569	-183.1	500
0570	-159.2	500
0571	-157.6	500
0572	-150.6	500
0573	-185.7	500
0574	-149.9	500
0575	-123.0	500
0576	-147.2	500
0577	-203.3	500
0578	-120.4	500
0579	-182.7	500
0580	-135.0	500
0581	-203.1	500
0582	-165.0	500
0583	-160.2	500
0584	-150.6	500
0585	-162.1	500
0586	-184.1	500
0587	-215.9	500
0588	-151.4	500
0589	-138.6	500
0590	-122.9	500
0591	-198.3	500
0592	-185.4	500
0593	-159.4	500
0594	-171.6	500
0595	-101.3	500
0596	-144.9	500
0597	-136.9	500
0598	-145.1	500
0599	-154.3	500
0600	-178.0	500
0601	-163.6	500
0602	-208.1	500
0603	-140.8	500
0604	-155.4	500
0605	-205.9	500
0606	-117.2	500
0607	-168.3	500
0608	-147.9	500
0609	-152.5	500
0610	-167.6	500
0611	-195.0	500
0612	-119.6	500
0613	-150.1	500
0614	-147.9	500
0615	-163.5	500
0616	-184.9	500
0617	-159.1	500
0618	-108.0	500
0619	-173.0	500
0620	-120.8	500
0621	-121.0	500
0622	-163.3	500
0623	-148.6	500
0624	-218.2	500
0625	-136.4	500
0626	-185.9	500
0627	-165.9	500
0628	-173.1	500
0629	-75.9	500
0630	-141.3	500
0631	-205.5	500
0632	-133.2	500
0633	-142.9	500
0634	-220.9	500
0635	-190.4	500
0636	-179.0	500
0637	-165.2	500
0638	-152.9	500
0639	-148.1	500
0640	-160.2	500
0641	-168.8	500
0642	-180.4	500
0643	-136.8	500
0644	-174.5	500
0645	-136.0	500
0646	-158.6	500
0647	-151.8	500
0648	-155.9	500
0649	-140.6	500
0650	-201.1	500
0651	-120.5	500
0652	-136.7	500
0653	-145.3	500
0654	-150.7	500
0655	-161.1	500
0656	-157.9	500
0657	-136.6	500
0658	-186.0	500
0659	-163.9	500
0660	-183.3	500
0661	-124.8	500
0662	-141.8	500
0663	-142.6	500
0664	-200.3	500
0665	-103.9	500
0666	-158.4	500
